"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1207636302444814336""",https://twitter.com/nytopinion/status/1207636302444814336,"2019-12-19 12:18:25","""This data, which can be legally bought and sold every day, paints a detailed and deeply personal map of every day of your life, including :

- Your kid’s exact route to school 
- Where you spent the night, or potentially even whom you spent the night with https://t.co/yrIbSZi2Ki""",Retweet,"Twitter Web App",95,160,"""16686144""","""New York Times Opinion""",nytopinion,Verified,https://twitter.com/nytopinion,"Not Protected"
"""1207636007761465344""",https://twitter.com/nytopinion/status/1207636007761465344,"2019-12-19 12:17:15","""We dug into this data trove, made up of 50 billion pings from more than 12 million smartphones, to help people understand the dangers of this information falling into the wrong hands. https://t.co/2MYBRc2rrG""",Retweet,"Twitter Web App",104,163,"""16686144""","""New York Times Opinion""",nytopinion,Verified,https://twitter.com/nytopinion,"Not Protected"
"""1207635778223984641""",https://twitter.com/nytopinion/status/1207635778223984641,"2019-12-19 12:16:20","""A source came to us with the largest known leak of smartphone tracking data that reveals the exact locations and activities of millions of Americans. https://t.co/uYnTULsIqf""",Retweet,"Twitter Web App",401,574,"""16686144""","""New York Times Opinion""",nytopinion,Verified,https://twitter.com/nytopinion,"Not Protected"
"""1207634195524272128""",https://twitter.com/nytimes/status/1207634195524272128,"2019-12-19 12:10:03","""Morning briefing: Here's what you need to know to start your day https://t.co/0kFILaKGpU""",Tweet,SocialFlow,38,124,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207631871062003712""",https://twitter.com/katiekings/status/1207631871062003712,"2019-12-19 12:00:49","""About seven months ago, a source brought an enormous trove of data to Times Opinion, as we kicked off our @PrivacyProject. @stuartathompson + @cwarzel went to work, and what they reported out was terrifying. Plus, just wait until tomorrow's edition... https://t.co/NN5XBFdWf9""",Retweet,"Twitter Web App",50,97,"""93719349""","""Kathleen Kingsbury""",katiekings,Verified,https://twitter.com/katiekings,"Not Protected"
"""1207631707001761792""",https://twitter.com/nytimes/status/1207631707001761792,"2019-12-19 12:00:10","""Thursday's front page of The New York Times. 

The House of Representatives impeached Donald Trump, making him the third president in U.S. history to be charged with committing high crimes and to face removal by the Senate. 

Read about the historic day: https://t.co/yTbfvz3aJd https://t.co/imU61NYX1p""",Tweet,SocialFlow,1037,3237,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207626652353740807""",https://twitter.com/nytimes/status/1207626652353740807,"2019-12-19 11:40:05","""In Chicago and cities around the U.S.: “Impeachment? Not something we’re talking about today.” Instead of watching the proceedings in Washington, Americans largely went on with their lives. https://t.co/oRWWgvI7jS""",Tweet,SocialFlow,285,1028,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207621615397298176""",https://twitter.com/nytimes/status/1207621615397298176,"2019-12-19 11:20:04","""Bernard Ebbers, who was imprisoned in 2006 after his conviction in one of the biggest U.S. frauds of the 20th century, will soon be free after serving a little over half of a 25-year sentence. His daughter said he was “experiencing full-blown dementia.”
https://t.co/jaiCD8zuvG""",Tweet,SocialFlow,29,74,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207619103906844672""",https://twitter.com/nytimes/status/1207619103906844672,"2019-12-19 11:10:05","""About 15,000 nurses in Northern Ireland walked out Wednesday, demanding pay parity with the rest of Britain, and more staffing to save a health system they say is endangering patient safety https://t.co/jPr8jFrUtf""",Tweet,SocialFlow,56,242,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207616616923615233""",https://twitter.com/nytimes/status/1207616616923615233,"2019-12-19 11:00:12","""Rowdy protests against a contentious new citizenship law swept India, and the authorities responded by shutting down the internet, barricading roads and arresting intellectuals https://t.co/4L3J3XzlaT""",Tweet,SocialFlow,139,204,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207611553001943040""",https://twitter.com/nytimes/status/1207611553001943040,"2019-12-19 10:40:05","""A measles epidemic has killed dozens of young children in the past 2 months and infected thousands more in the Pacific island nation of Samoa https://t.co/7qTJnWbDaB""",Tweet,SocialFlow,82,124,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207606195814649858""",https://twitter.com/nytimes/status/1207606195814649858,"2019-12-19 10:18:47","""Our photo editors pored over 10 years of images, of moments both fresh and faded, to tell the story of the last decade. This is the last decade in pictures. https://t.co/h2bi9xkqAu""",Tweet,SocialFlow,353,745,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
