"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1168904630392295424""",https://twitter.com/twitter/status/1168904630392295424,"2019-09-03 15:12:35","""@ALISHAMARIE Pin it to win it""",Reply,"Twitter Web Client",2,38,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168902285512122371""",https://twitter.com/twitter/status/1168902285512122371,"2019-09-03 15:03:16","""@luulubuu Five years since wearing white on Labor Day became okay""",Reply,"Twitter Web Client",28,776,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168901152961966086""",https://twitter.com/twitter/status/1168901152961966086,"2019-09-03 14:58:46","""@YanaaX6 You've just gotta mute 🔇🔇🔇🔇🔇🔇 mute away""",Reply,"Twitter Web Client",2,38,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168899782473146372""",https://twitter.com/twitter/status/1168899782473146372,"2019-09-03 14:53:19","""@alejandre_gorge #WeMetOnTwitter during cuffing season""",Reply,"Twitter Web Client",3,18,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168898457505009666""",https://twitter.com/twitter/status/1168898457505009666,"2019-09-03 14:48:04","""@AlVXXR serve incoming 🔜""",Reply,"Twitter Web Client",0,1,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168896875589767171""",https://twitter.com/twitter/status/1168896875589767171,"2019-09-03 14:41:46","""@chalameche they said 🤝""",Reply,"Twitter Web Client",4,83,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167501799324082178""",https://twitter.com/twitter/status/1167501799324082178,"2019-08-30 18:18:14","""@WittLowry #TEAMWITT is on fire""",Reply,"Twitter Web Client",629,2692,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167500956960882688""",https://twitter.com/twitter/status/1167500956960882688,"2019-08-30 18:14:53","""@sydneemcelroy more of a surprise and delight""",Reply,"Twitter Web App",0,21,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167499448286699531""",https://twitter.com/twitter/status/1167499448286699531,"2019-08-30 18:08:54","""@orbitsungs What could ice cream REALLY mean""",Reply,"Twitter Web Client",3,35,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167498997105229824""",https://twitter.com/twitter/status/1167498997105229824,"2019-08-30 18:07:06","""@Jerrypleasure this thread gives us life""",Reply,"Twitter Web App",176,4659,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167498523383926790""",https://twitter.com/twitter/status/1167498523383926790,"2019-08-30 18:05:13","""@TJHaLy 280-0 win-loss record""",Reply,"Twitter Web Client",1,43,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167497916832858112""",https://twitter.com/twitter/status/1167497916832858112,"2019-08-30 18:02:49","""@tast3less ... we need... to know""",Reply,"Twitter Web App",0,10,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167497126097510401""",https://twitter.com/twitter/status/1167497126097510401,"2019-08-30 17:59:40","""@Number10cat @SkyNewsThompson pawss Tweet, wait for likes to roll in""",Reply,"Twitter Web App",2,67,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167496792717479936""",https://twitter.com/twitter/status/1167496792717479936,"2019-08-30 17:58:21","""@treaclybot Example B: Tweet the Tweet""",Reply,"Twitter Web App",1,3,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167489845377323008""",https://twitter.com/twitter/status/1167489845377323008,"2019-08-30 17:30:44","""@explicitcherry You act like we're not also listening to NFR""",Reply,"Twitter Web Client",536,1310,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167489603584090117""",https://twitter.com/twitter/status/1167489603584090117,"2019-08-30 17:29:47","""@G2Jankos Twitter dreams come true all the time""",Reply,"Twitter Web Client",5,261,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167430538388488192""",https://twitter.com/spongebob/status/1167430538388488192,"2019-08-30 13:35:04","""This is it. 
This is the tweet. https://t.co/XLyG54XyA5""",Retweet,"Spredfast app",6041,34829,"""17088779""","""SpongeBob""",spongebob,Verified,https://twitter.com/spongebob,"Not Protected"
"""1167183540527624192""",https://twitter.com/twitter/status/1167183540527624192,"2019-08-29 21:13:35","""@NEONDOUBT Howie when he closed on that mutual: deal""",Reply,"Twitter Web Client",1,9,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167179885212766209""",https://twitter.com/twitter/status/1167179885212766209,"2019-08-29 20:59:04","""@yeosangbf Give us all the Aries knowledge""",Reply,"Twitter Web Client",0,15,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1167177055928279040""",https://twitter.com/twitter/status/1167177055928279040,"2019-08-29 20:47:49","""@anyabayerle Glass half full kinda Tweet""",Reply,"Twitter Web Client",0,16,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
